Numero sottocartelle totali: 7253
Sottocartelle vuote: 58
Skipped (not directories - years): 0
Skipped (not directories - videos): 0
Skipped frames (_0_ filter): 0
Wells unfiltered (unique keys): 7195
Removed: 355 wells (fewer than 250 frames)
Removed: 78 wells (outliers avg interval)
Valid wells: 6762

-- Per-well detailed stats --
Outliers (avg interval):
('D2014.09.25_S1119_I141', 1): avg=17.3, min=6.3@306, max=1089.1@186, sd=48.8, outliers=1
('D2019.07.03_S02321_I0141_D', 1): avg=15.1, min=10.6@472, max=24.1@473, sd=0.7, outliers=9
('D2019.07.03_S02321_I0141_D', 2): avg=15.1, min=10.6@472, max=24.1@473, sd=0.7, outliers=10
('D2019.07.03_S02321_I0141_D', 3): avg=15.1, min=10.7@472, max=24.1@473, sd=0.7, outliers=10
('D2019.07.03_S02321_I0141_D', 4): avg=15.1, min=10.7@472, max=24.2@473, sd=0.7, outliers=11
('D2019.07.03_S02321_I0141_D', 5): avg=15.1, min=10.7@472, max=24.2@473, sd=0.7, outliers=11
('D2019.07.06_S02322_I0141_D', 1): avg=15.1, min=9.8@190, max=27.2@189, sd=0.6, outliers=11
('D2019.07.06_S02322_I0141_D', 2): avg=15.1, min=9.9@190, max=27.2@189, sd=0.6, outliers=11
('D2019.07.06_S02322_I0141_D', 3): avg=15.1, min=9.9@190, max=27.2@189, sd=0.6, outliers=12
('D2019.07.06_S02322_I0141_D', 4): avg=15.1, min=10.1@190, max=27.2@189, sd=0.6, outliers=14
('D2019.07.06_S02322_I0141_D', 5): avg=15.1, min=10.1@190, max=27.2@189, sd=0.6, outliers=14
('D2019.07.06_S02322_I0141_D', 6): avg=15.1, min=10.1@190, max=27.2@189, sd=0.6, outliers=13
('D2019.07.06_S02322_I0141_D', 7): avg=15.1, min=10.1@190, max=27.2@189, sd=0.6, outliers=13
('D2019.07.08_S02323_I0141_D', 1): avg=15.0, min=14.1@186, max=19.1@294, sd=0.3, outliers=24
('D2019.07.08_S02323_I0141_D', 2): avg=15.0, min=13.9@186, max=19.1@294, sd=0.3, outliers=26
('D2019.07.08_S02323_I0141_D', 3): avg=15.0, min=13.9@186, max=19.1@294, sd=0.3, outliers=29
('D2019.07.08_S02323_I0141_D', 4): avg=15.0, min=13.9@186, max=19.1@294, sd=0.3, outliers=30
('D2019.07.08_S02323_I0141_D', 5): avg=15.0, min=13.9@186, max=19.1@294, sd=0.3, outliers=32
('D2019.07.08_S02323_I0141_D', 6): avg=15.0, min=13.9@186, max=19.1@294, sd=0.3, outliers=32
('D2019.07.10_S02324_I0141_D', 1): avg=15.1, min=14.8@416, max=35.7@467, sd=1.2, outliers=7
('D2019.07.10_S02324_I0141_D', 2): avg=15.1, min=14.8@445, max=35.6@467, sd=1.2, outliers=7
('D2019.07.10_S02324_I0141_D', 3): avg=15.1, min=14.8@445, max=35.6@467, sd=1.2, outliers=7
('D2019.07.10_S02324_I0141_D', 4): avg=15.1, min=14.7@266, max=35.6@467, sd=1.2, outliers=7
('D2019.07.10_S02324_I0141_D', 5): avg=15.1, min=14.8@266, max=35.6@467, sd=1.2, outliers=7
('D2019.07.10_S02324_I0141_D', 6): avg=15.1, min=14.7@386, max=35.5@467, sd=1.2, outliers=7
('D2019.07.11_S02325_I0141_D', 1): avg=15.1, min=11.9@561, max=32.2@263, sd=0.9, outliers=11
('D2019.07.11_S02325_I0141_D', 2): avg=15.1, min=11.9@561, max=32.3@263, sd=0.9, outliers=11
('D2019.07.11_S02325_I0141_D', 3): avg=15.1, min=11.9@561, max=32.3@263, sd=0.9, outliers=11
('D2019.07.11_S02325_I0141_D', 4): avg=15.1, min=11.8@561, max=32.3@263, sd=0.9, outliers=10
('D2019.07.11_S02325_I0141_D', 5): avg=15.1, min=11.8@561, max=32.3@263, sd=0.9, outliers=10
('D2019.07.11_S02325_I0141_D', 6): avg=15.1, min=11.8@561, max=32.3@263, sd=0.9, outliers=10
('D2019.07.11_S02325_I0141_D', 7): avg=15.1, min=11.7@561, max=32.2@263, sd=0.9, outliers=10
('D2019.07.11_S02325_I0141_D', 8): avg=15.1, min=11.7@561, max=32.2@263, sd=0.9, outliers=10
('D2019.07.11_S02325_I0141_D', 9): avg=15.1, min=11.7@561, max=32.3@263, sd=0.9, outliers=10
('D2019.07.20_S02335_I0141_D', 1): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 2): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 3): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 4): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 5): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 6): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 7): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 8): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 9): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=23
('D2019.07.20_S02335_I0141_D', 10): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=24
('D2019.07.20_S02335_I0141_D', 11): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=24
('D2019.07.20_S02335_I0141_D', 12): avg=15.1, min=8.5@677, max=26.7@201, sd=1.0, outliers=24
('D2019.07.26_S02337_I0141_D', 1): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 2): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 3): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 4): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 5): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 6): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 7): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02337_I0141_D', 8): avg=15.1, min=9.8@169, max=36.1@581, sd=1.0, outliers=13
('D2019.07.26_S02338_I0141_D', 1): avg=15.0, min=5.2@581, max=35.3@580, sd=0.9, outliers=4
('D2019.07.26_S02338_I0141_D', 2): avg=15.0, min=5.2@581, max=35.3@580, sd=0.9, outliers=4
('D2019.07.26_S02338_I0141_D', 3): avg=15.0, min=5.2@581, max=35.2@580, sd=0.9, outliers=4
('D2019.07.26_S02338_I0141_D', 4): avg=15.0, min=5.2@581, max=35.2@580, sd=0.9, outliers=4
('D2019.07.26_S02338_I0141_D', 5): avg=15.0, min=5.4@581, max=35.2@580, sd=0.9, outliers=6
('D2019.07.26_S02338_I0141_D', 6): avg=15.0, min=5.4@581, max=35.2@580, sd=0.9, outliers=6
('D2019.07.26_S02338_I0141_D', 7): avg=15.0, min=5.4@581, max=35.2@580, sd=0.9, outliers=6
('D2019.07.27_S02340_I0141_D', 1): avg=15.2, min=8.7@474, max=97.7@567, sd=3.3, outliers=5
('D2019.07.27_S02340_I0141_D', 2): avg=15.2, min=8.7@474, max=97.6@567, sd=3.3, outliers=6
('D2019.07.27_S02340_I0141_D', 3): avg=15.2, min=8.7@474, max=97.6@567, sd=3.3, outliers=6
('D2019.07.27_S02340_I0141_D', 4): avg=15.2, min=8.6@474, max=97.4@567, sd=3.3, outliers=6
('D2019.07.27_S02340_I0141_D', 5): avg=15.2, min=8.6@474, max=97.3@567, sd=3.3, outliers=6
('D2019.07.27_S02340_I0141_D', 6): avg=15.2, min=8.6@474, max=97.2@567, sd=3.3, outliers=6
('D2019.09.03_S02343_I0141_D', 1): avg=15.0, min=12.4@644, max=20.3@661, sd=0.3, outliers=8
('D2019.09.03_S02343_I0141_D', 2): avg=15.0, min=12.4@644, max=20.3@661, sd=0.3, outliers=8
('D2019.09.03_S02343_I0141_D', 3): avg=15.0, min=12.4@644, max=20.3@661, sd=0.3, outliers=12
('D2019.09.03_S02343_I0141_D', 4): avg=15.0, min=12.4@644, max=20.3@661, sd=0.3, outliers=12
('D2019.09.03_S02343_I0141_D', 5): avg=15.0, min=12.4@644, max=20.3@661, sd=0.3, outliers=13
('D2019.09.03_S02343_I0141_D', 6): avg=15.0, min=12.4@644, max=20.3@661, sd=0.3, outliers=14
('D2019.09.07_S02344_I0141_D', 1): avg=15.1, min=9.7@288, max=26.1@578, sd=0.7, outliers=12
('D2019.09.07_S02344_I0141_D', 2): avg=15.1, min=9.7@288, max=26.1@578, sd=0.7, outliers=12
('D2019.09.07_S02344_I0141_D', 3): avg=15.1, min=9.7@288, max=26.2@578, sd=0.7, outliers=13
('D2019.09.07_S02345_I0141_D', 1): avg=15.0, min=9.2@473, max=22.0@390, sd=0.6, outliers=10
('D2019.09.07_S02345_I0141_D', 2): avg=15.0, min=9.2@473, max=22.2@390, sd=0.6, outliers=10
('D2019.09.07_S02345_I0141_D', 3): avg=15.0, min=9.2@473, max=22.3@390, sd=0.6, outliers=9
('D2019.09.07_S02345_I0141_D', 4): avg=15.0, min=9.2@473, max=22.4@390, sd=0.6, outliers=9
('D2019.09.07_S02345_I0141_D', 5): avg=15.0, min=9.3@473, max=22.6@390, sd=0.6, outliers=9
('D2019.09.07_S02345_I0141_D', 6): avg=15.0, min=9.3@473, max=22.6@390, sd=0.6, outliers=9
('D2019.09.07_S02345_I0141_D', 7): avg=15.0, min=9.3@473, max=22.7@390, sd=0.6, outliers=9
('D2019.09.07_S02345_I0141_D', 8): avg=15.0, min=9.4@473, max=22.7@390, sd=0.6, outliers=10
('D2019.09.07_S02345_I0141_D', 9): avg=15.0, min=9.4@473, max=22.7@390, sd=0.6, outliers=11
('D2019.09.07_S02346_I0141_D', 1): avg=15.0, min=5.8@0, max=23.8@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 2): avg=15.0, min=5.8@0, max=23.9@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 3): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 4): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 5): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 6): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 7): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 8): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 9): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.07_S02346_I0141_D', 10): avg=15.0, min=5.8@0, max=23.7@576, sd=0.7, outliers=9
('D2019.09.11_S02349_I0141_D', 2): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=9
('D2019.09.11_S02349_I0141_D', 3): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=9
('D2019.09.11_S02349_I0141_D', 4): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=9
('D2019.09.11_S02349_I0141_D', 5): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=10
('D2019.09.11_S02349_I0141_D', 6): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=12
('D2019.09.11_S02349_I0141_D', 7): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=14
('D2019.09.11_S02349_I0141_D', 8): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=14
('D2019.09.11_S02349_I0141_D', 9): avg=15.0, min=13.1@12, max=25.0@186, sd=0.5, outliers=13
('D2019.09.11_S02349_I0141_D', 10): avg=15.0, min=13.3@12, max=25.0@186, sd=0.5, outliers=16
('D2019.09.11_S02349_I0141_D', 11): avg=15.0, min=13.3@12, max=25.0@186, sd=0.5, outliers=16
('D2019.09.11_S02349_I0141_D', 12): avg=15.0, min=13.3@12, max=25.0@186, sd=0.5, outliers=16
('D2019.09.21_S02354_I0141_D', 1): avg=15.1, min=14.5@568, max=34.3@4, sd=0.9, outliers=9
('D2019.09.21_S02354_I0141_D', 2): avg=15.1, min=14.5@568, max=34.3@4, sd=0.9, outliers=9
('D2019.09.21_S02354_I0141_D', 3): avg=15.1, min=14.5@568, max=34.3@4, sd=0.9, outliers=9
('D2019.09.21_S02354_I0141_D', 4): avg=15.1, min=14.5@568, max=34.4@4, sd=0.9, outliers=9
('D2019.09.21_S02354_I0141_D', 5): avg=15.1, min=14.5@568, max=34.4@4, sd=0.9, outliers=9
('D2019.09.21_S02354_I0141_D', 6): avg=15.1, min=14.5@568, max=34.4@4, sd=0.9, outliers=9
('D2019.09.23_S02357_I0141_D', 1): avg=15.1, min=14.4@569, max=24.1@78, sd=0.5, outliers=8
('D2019.09.23_S02357_I0141_D', 2): avg=15.1, min=14.4@569, max=24.1@78, sd=0.5, outliers=8
('D2019.09.23_S02357_I0141_D', 3): avg=15.1, min=14.4@569, max=24.0@78, sd=0.5, outliers=8
('D2019.09.23_S02357_I0141_D', 4): avg=15.1, min=14.4@569, max=24.0@78, sd=0.5, outliers=8
('D2019.09.23_S02357_I0141_D', 5): avg=15.1, min=14.4@569, max=24.0@78, sd=0.5, outliers=8
('D2019.09.23_S02358_I0141_D', 1): avg=15.0, min=8.8@463, max=28.5@76, sd=0.7, outliers=7
('D2019.09.23_S02358_I0141_D', 2): avg=15.0, min=8.8@463, max=28.5@76, sd=0.7, outliers=7
('D2019.09.25_S02359_I0141_D', 1): avg=15.0, min=14.7@408, max=19.9@377, sd=0.2, outliers=11
('D2019.09.25_S02359_I0141_D', 2): avg=15.0, min=14.7@408, max=19.9@377, sd=0.2, outliers=13
('D2019.09.30_S02360_I0141_D', 1): avg=15.1, min=4.8@186, max=30.8@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 2): avg=15.1, min=4.8@186, max=30.8@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 3): avg=15.1, min=4.8@186, max=30.7@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 4): avg=15.1, min=4.8@186, max=30.7@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 5): avg=15.1, min=4.8@186, max=30.7@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 6): avg=15.1, min=4.8@186, max=30.7@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 7): avg=15.1, min=4.8@186, max=30.6@558, sd=1.0, outliers=9
('D2019.09.30_S02360_I0141_D', 8): avg=15.1, min=4.8@186, max=30.6@558, sd=1.0, outliers=10
('D2019.09.30_S02360_I0141_D', 9): avg=15.1, min=4.8@186, max=30.6@558, sd=1.0, outliers=10
('D2019.10.02_S02361_I0141_D', 1): avg=15.1, min=10.2@194, max=30.9@371, sd=0.9, outliers=13
('D2019.10.02_S02361_I0141_D', 2): avg=15.1, min=10.2@194, max=30.9@371, sd=0.9, outliers=13
('D2019.10.02_S02361_I0141_D', 3): avg=15.1, min=10.2@194, max=30.9@371, sd=0.9, outliers=13
('D2019.10.02_S02361_I0141_D', 4): avg=15.1, min=10.2@194, max=30.8@371, sd=0.9, outliers=13
('D2019.10.02_S02361_I0141_D', 5): avg=15.1, min=10.2@194, max=30.8@371, sd=0.9, outliers=13
('D2019.10.02_S02361_I0141_D', 6): avg=15.1, min=10.2@194, max=30.8@371, sd=0.9, outliers=13
('D2019.10.02_S02362_I0141_D', 1): avg=15.1, min=6.5@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 2): avg=15.1, min=6.5@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 3): avg=15.1, min=6.4@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 4): avg=15.1, min=6.4@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 5): avg=15.1, min=6.4@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 6): avg=15.1, min=6.5@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 7): avg=15.1, min=6.5@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02362_I0141_D', 8): avg=15.1, min=6.5@589, max=37.9@368, sd=1.3, outliers=19
('D2019.10.02_S02363_I0141_D', 1): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=10
('D2019.10.02_S02363_I0141_D', 2): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=10
('D2019.10.02_S02363_I0141_D', 3): avg=15.1, min=11.2@571, max=31.0@367, sd=0.9, outliers=10
('D2019.10.02_S02363_I0141_D', 4): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=10
('D2019.10.02_S02363_I0141_D', 5): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=11
('D2019.10.02_S02363_I0141_D', 6): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=11
('D2019.10.02_S02363_I0141_D', 7): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=11
('D2019.10.02_S02363_I0141_D', 8): avg=15.1, min=11.1@571, max=31.0@367, sd=0.9, outliers=11
('D2019.10.04_S02365_I0141_D', 1): avg=15.1, min=8.1@81, max=33.7@177, sd=1.0, outliers=11
('D2019.10.04_S02365_I0141_D', 2): avg=15.1, min=8.1@81, max=33.7@177, sd=1.0, outliers=11
('D2019.10.04_S02365_I0141_D', 3): avg=15.1, min=8.0@81, max=33.7@177, sd=1.0, outliers=11
('D2019.10.04_S02365_I0141_D', 4): avg=15.1, min=8.0@81, max=33.6@177, sd=1.0, outliers=11
('D2019.10.04_S02365_I0141_D', 5): avg=15.1, min=8.0@81, max=33.6@177, sd=1.0, outliers=11
('D2019.10.04_S02365_I0141_D', 6): avg=15.1, min=7.9@81, max=33.6@177, sd=1.0, outliers=11
('D2019.10.04_S02365_I0141_D', 7): avg=15.1, min=7.9@81, max=33.6@177, sd=1.0, outliers=11
('D2019.10.15_S02378_I0141_D', 1): avg=15.1, min=10.9@77, max=29.4@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 2): avg=15.1, min=11.0@77, max=29.4@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 3): avg=15.1, min=11.0@77, max=29.4@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 4): avg=15.1, min=11.0@77, max=29.4@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 5): avg=15.1, min=11.0@77, max=29.4@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 6): avg=15.1, min=11.0@77, max=29.5@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 7): avg=15.1, min=11.0@77, max=29.5@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 8): avg=15.1, min=11.0@77, max=29.7@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 9): avg=15.1, min=11.1@77, max=29.8@196, sd=1.0, outliers=26
('D2019.10.15_S02378_I0141_D', 10): avg=15.1, min=11.1@77, max=29.8@196, sd=1.0, outliers=26
('D2019.10.17_S02379_I0141_D', 1): avg=15.1, min=6.8@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 2): avg=15.1, min=6.9@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 3): avg=15.1, min=6.9@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 4): avg=15.1, min=6.9@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 5): avg=15.1, min=7.0@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 6): avg=15.1, min=7.0@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 7): avg=15.1, min=7.0@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 8): avg=15.1, min=7.0@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 9): avg=15.1, min=7.1@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 10): avg=15.1, min=7.1@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 11): avg=15.1, min=7.1@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02379_I0141_D', 12): avg=15.1, min=7.2@474, max=28.4@269, sd=0.9, outliers=11
('D2019.10.17_S02380_I0141_D', 1): avg=15.1, min=9.6@8, max=28.8@7, sd=1.0, outliers=9
('D2019.10.17_S02380_I0141_D', 2): avg=15.1, min=9.6@8, max=28.8@7, sd=1.0, outliers=9
('D2019.10.17_S02380_I0141_D', 3): avg=15.1, min=9.6@8, max=28.7@7, sd=1.0, outliers=8
('D2019.10.17_S02380_I0141_D', 4): avg=15.1, min=9.6@8, max=28.7@7, sd=1.0, outliers=8
('D2019.10.19_S02383_I0141_D', 1): avg=15.1, min=10.7@560, max=25.5@81, sd=0.7, outliers=6
('D2019.10.19_S02383_I0141_D', 2): avg=15.1, min=10.7@560, max=25.5@81, sd=0.7, outliers=6
('D2019.10.19_S02383_I0141_D', 3): avg=15.1, min=10.7@560, max=25.5@81, sd=0.7, outliers=6
('D2019.10.19_S02383_I0141_D', 4): avg=15.1, min=10.7@560, max=25.5@81, sd=0.7, outliers=6
('D2019.10.21_S02385_I0141_D', 1): avg=15.1, min=14.6@102, max=28.2@197, sd=0.7, outliers=7
('D2019.10.21_S02385_I0141_D', 2): avg=15.1, min=14.6@102, max=28.3@197, sd=0.7, outliers=7
('D2019.10.21_S02385_I0141_D', 3): avg=15.1, min=14.6@94, max=28.3@197, sd=0.7, outliers=7
('D2019.10.25_S02387_I0141_D', 1): avg=15.0, min=7.9@473, max=18.3@488, sd=0.4, outliers=15
('D2019.10.25_S02387_I0141_D', 2): avg=15.0, min=7.8@473, max=18.3@488, sd=0.4, outliers=15
('D2019.10.25_S02387_I0141_D', 3): avg=15.0, min=7.8@473, max=18.3@488, sd=0.4, outliers=15
('D2019.10.25_S02387_I0141_D', 4): avg=15.0, min=7.8@473, max=18.4@488, sd=0.4, outliers=16
('D2019.10.25_S02387_I0141_D', 5): avg=15.0, min=7.8@473, max=18.4@488, sd=0.4, outliers=16
('D2019.10.25_S02387_I0141_D', 6): avg=15.0, min=7.8@473, max=18.4@488, sd=0.4, outliers=16
('D2019.10.25_S02387_I0141_D', 7): avg=15.0, min=7.7@473, max=18.4@488, sd=0.4, outliers=15
('D2019.10.25_S02387_I0141_D', 8): avg=15.0, min=7.6@473, max=18.4@488, sd=0.4, outliers=15
('D2019.10.26_S02388_I0141_D', 1): avg=15.0, min=6.6@565, max=25.9@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 2): avg=15.0, min=6.6@565, max=25.9@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 3): avg=15.0, min=6.6@565, max=25.7@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 4): avg=15.0, min=6.7@565, max=25.7@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 5): avg=15.0, min=6.7@565, max=25.7@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 6): avg=15.0, min=6.7@565, max=25.6@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 7): avg=15.0, min=6.8@565, max=25.6@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 8): avg=15.0, min=6.8@565, max=25.5@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 9): avg=15.0, min=6.8@565, max=25.5@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 10): avg=15.0, min=6.9@565, max=25.5@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 11): avg=15.0, min=6.9@565, max=25.4@480, sd=0.8, outliers=10
('D2019.10.26_S02388_I0141_D', 12): avg=15.0, min=6.9@565, max=25.4@480, sd=0.8, outliers=11
('D2019.10.26_S02389_I0141_D', 1): avg=15.1, min=11.7@376, max=25.5@480, sd=0.6, outliers=15
('D2019.10.26_S02389_I0141_D', 2): avg=15.1, min=11.7@376, max=25.4@480, sd=0.6, outliers=16
('D2019.10.26_S02389_I0141_D', 3): avg=15.1, min=11.7@376, max=25.4@480, sd=0.6, outliers=16
('D2019.10.26_S02389_I0141_D', 4): avg=15.1, min=11.7@376, max=25.4@480, sd=0.6, outliers=16
('D2019.10.26_S02389_I0141_D', 5): avg=15.1, min=11.7@376, max=25.4@480, sd=0.6, outliers=16
('D2019.10.26_S02390_I0141_D', 1): avg=15.0, min=6.6@478, max=26.1@477, sd=0.6, outliers=9
('D2019.10.26_S02390_I0141_D', 2): avg=15.0, min=6.6@478, max=26.1@477, sd=0.6, outliers=11
('D2019.10.26_S02390_I0141_D', 3): avg=15.0, min=6.6@478, max=26.1@477, sd=0.6, outliers=11
('D2019.10.26_S02390_I0141_D', 4): avg=15.0, min=6.6@478, max=26.1@477, sd=0.6, outliers=11
('D2019.10.26_S02390_I0141_D', 5): avg=15.0, min=6.6@478, max=26.1@477, sd=0.6, outliers=12
('D2019.10.26_S02390_I0141_D', 6): avg=15.0, min=6.5@478, max=26.2@477, sd=0.6, outliers=12
('D2019.10.26_S02390_I0141_D', 7): avg=15.0, min=6.5@478, max=26.2@477, sd=0.6, outliers=15
('D2019.10.26_S02390_I0141_D', 8): avg=15.0, min=6.5@478, max=26.2@477, sd=0.6, outliers=16
('D2019.10.30_S02392_I0141_D', 1): avg=15.1, min=14.9@464, max=20.7@167, sd=0.4, outliers=11
('D2019.10.30_S02392_I0141_D', 2): avg=15.1, min=14.6@464, max=20.7@167, sd=0.4, outliers=12
('D2019.10.30_S02392_I0141_D', 3): avg=15.1, min=14.5@464, max=21.1@167, sd=0.4, outliers=16
('D2019.10.30_S02392_I0141_D', 4): avg=15.1, min=14.2@464, max=21.1@167, sd=0.4, outliers=18
('D2019.10.30_S02392_I0141_D', 5): avg=15.1, min=14.2@464, max=21.1@167, sd=0.4, outliers=19
('D2019.10.30_S02392_I0141_D', 6): avg=15.1, min=14.1@464, max=21.1@167, sd=0.4, outliers=19
('D2019.11.04_S02396_I0141_D', 1): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=19
('D2019.11.04_S02396_I0141_D', 2): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=19
('D2019.11.04_S02396_I0141_D', 3): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=19
('D2019.11.04_S02396_I0141_D', 4): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=19
('D2019.11.04_S02396_I0141_D', 5): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=18
('D2019.11.04_S02396_I0141_D', 6): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=18
('D2019.11.04_S02396_I0141_D', 7): avg=15.1, min=10.3@475, max=21.2@472, sd=0.5, outliers=18
